timestamp,aqi,pm25,pm10,o3,no2,so2,co,dominentpol,temperature,humidity,wind_speed,pressure,visibility,clouds,weather_main,weather_description,hour,day_of_week,day_of_month,month,is_weekend,season,aqi_rolling_3h,pm25_rolling_3h,pm10_rolling_3h,aqi_rolling_6h,pm25_rolling_6h,pm10_rolling_6h,aqi_rolling_12h,pm25_rolling_12h,pm10_rolling_12h,aqi_rolling_24h,pm25_rolling_24h,pm10_rolling_24h,aqi_change_1h,aqi_change_3h,pm25_pm10_ratio,no2_o3_ratio,temp_humidity_interaction,wind_pm25_interaction
2026-03-08 22:44:52.823962,140.0,86.3,108.3,48.5,29.0,10.3,0.67,pm25,25.76,68.0,0.18,1022.0,10000,17.0,Clear,clear sky,22,6,8,3,1,1,144.0,88.0,131.96666666666664,151.33333333333334,89.03333333333335,134.4333333333333,142.41666666666666,86.79166666666667,135.46666666666667,134.83333333333334,81.64583333333333,125.66666666666667,-27.0,-31.0,0.7968605651259413,0.5979381320012757,17.5168,15.533999999999999
2026-03-08 23:44:52.823962,151.0,91.5,143.1,32.8,18.3,13.8,0.77,pm25,26.92,66.0,3.88,1014.0,10000,39.0,Clear,clear sky,23,6,8,3,1,1,152.66666666666666,92.86666666666667,138.46666666666664,157.66666666666666,94.26666666666667,145.91666666666666,144.0,86.55,135.6833333333333,135.83333333333334,82.5,126.73333333333333,11.0,26.0,0.6394129934352691,0.557926812258329,17.7672,355.02
2026-03-09 00:44:52.823962,113.0,64.7,106.0,26.5,25.0,11.8,0.26,pm25,25.98,62.0,4.34,1011.0,10000,5.0,Clear,clear sky,0,0,9,3,0,1,134.66666666666666,80.83333333333333,119.13333333333331,144.5,85.61666666666667,134.01666666666665,139.33333333333334,83.55,129.6833333333333,135.33333333333334,82.10000000000001,125.82916666666665,-38.0,-54.0,0.6103773527322892,0.9433961908152381,16.1076,280.798
2026-03-09 01:44:52.823962,111.0,77.0,125.3,48.6,34.7,6.4,0.99,pm25,25.67,75.0,4.46,1022.0,10000,37.0,Clear,clear sky,1,0,9,3,0,1,125.0,77.73333333333335,124.79999999999997,134.5,82.86666666666666,128.38333333333333,139.16666666666666,83.98333333333333,130.57500000000002,135.41666666666666,82.54583333333333,126.2375,-2.0,-29.0,0.6145251347603741,0.7139917548561368,19.2525,343.42
2026-03-09 02:44:52.823962,102.0,62.1,84.2,20.7,24.5,18.1,0.59,pm25,24.6,66.0,1.66,1008.0,10000,95.0,Clear,clear sky,2,0,9,3,0,1,108.66666666666667,67.93333333333335,105.16666666666664,130.66666666666666,80.39999999999999,121.81666666666666,136.75,82.64166666666667,127.28333333333335,135.875,82.7625,126.33749999999999,-9.0,-49.0,0.7375296824521416,1.1835748220495255,16.236,103.086
2026-03-09 03:44:52.823962,67.0,40.6,69.0,49.5,16.5,6.2,0.48,pm25,20.18,65.0,4.21,1023.0,10000,35.0,Clear,clear sky,3,0,9,3,0,1,93.33333333333333,59.900000000000006,92.83333333333331,114.0,70.36666666666667,105.98333333333333,132.58333333333334,79.85833333333333,122.41666666666667,134.08333333333334,81.59166666666667,124.65833333333332,-35.0,-46.0,0.5884057885738292,0.33333332659932674,13.117,170.92600000000002
2026-03-09 04:44:52.823962,114.0,62.4,97.5,29.7,39.2,24.1,0.54,pm25,26.05,59.0,3.58,1013.0,10000,57.0,Clear,clear sky,4,0,9,3,0,1,94.33333333333333,55.03333333333334,83.56666666666665,109.66666666666667,66.38333333333334,104.18333333333334,130.5,77.70833333333333,119.30833333333332,134.83333333333334,81.62083333333332,124.98333333333333,47.0,3.0,0.6399999934358975,1.3198652754254117,15.3695,223.392
2026-03-09 05:44:52.823962,91.0,58.1,97.5,24.9,16.3,6.8,0.54,pm25,23.1,69.0,4.55,1010.0,10000,12.0,Clear,clear sky,5,0,9,3,0,1,90.66666666666667,53.70000000000001,87.99999999999999,99.66666666666667,60.81666666666666,96.58333333333333,128.66666666666666,77.54166666666667,121.25,134.04166666666666,81.33333333333333,125.20416666666665,-23.0,-11.0,0.5958974297856674,0.6546184476056849,15.939,264.355
2026-03-09 06:44:52.823962,102.0,68.1,115.4,42.8,23.6,21.6,0.4,pm25,25.0,72.0,4.99,1019.0,10000,85.0,Clear,clear sky,6,0,9,3,0,1,102.33333333333333,62.866666666666674,103.46666666666665,97.83333333333333,61.38333333333333,98.14999999999999,121.16666666666667,73.5,116.08333333333333,132.875,80.71666666666667,124.84583333333332,11.0,35.0,0.5901213120440094,0.5514018562756576,18.0,339.81899999999996
2026-03-09 07:44:52.823962,158.0,94.7,141.6,22.8,33.8,13.7,0.62,pm25,28.77,65.0,2.94,1009.0,10000,41.0,Clear,clear sky,7,0,9,3,0,1,117.0,73.63333333333334,118.16666666666664,105.66666666666667,64.33333333333333,100.86666666666667,120.08333333333333,73.60000000000001,114.625,131.375,79.82916666666667,123.05416666666666,56.0,44.0,0.6687853060114033,1.4824560753308738,18.700499999999998,278.418
2026-03-09 08:44:52.823962,193.0,108.6,166.4,23.7,24.2,15.5,0.19,pm25,32.44,58.0,3.52,1010.0,10000,83.0,Clear,clear sky,8,0,9,3,0,1,151.0,90.46666666666668,141.13333333333333,120.83333333333333,72.08333333333333,114.56666666666666,125.75,76.24166666666666,118.19166666666666,133.79166666666666,80.99583333333332,125.3,35.0,102.0,0.6526442268470899,1.0210970033292404,18.8152,382.272
2026-03-09 09:44:52.823962,182.0,111.7,148.2,22.6,32.1,12.4,0.73,pm25,32.09,68.0,0.1,1009.0,10000,3.0,Clear,clear sky,9,0,9,3,0,1,177.66666666666666,105.0,152.06666666666663,140.0,83.93333333333332,127.76666666666667,127.0,77.14999999999999,116.875,134.75,81.625,126.47499999999998,-11.0,80.0,0.7537111959938517,1.4203539194533663,21.821200000000005,11.170000000000002
2026-03-09 10:44:52.823962,105.0,60.2,92.9,19.0,18.0,16.7,0.33,pm25,27.83,62.0,3.38,1008.0,10000,65.0,Clear,clear sky,10,0,9,3,0,1,160.0,93.50000000000001,135.83333333333331,138.5,83.56666666666666,127.0,124.08333333333333,74.97500000000001,115.59166666666665,133.25,80.88333333333334,125.52916666666665,-77.0,-53.0,0.6480086044347836,0.9473683711911383,17.254599999999996,203.476
2026-03-09 11:44:52.823962,132.0,79.3,104.1,32.9,28.1,20.2,0.55,pm25,30.92,65.0,0.77,1014.0,10000,8.0,Clear,clear sky,11,0,9,3,0,1,139.66666666666666,83.73333333333333,115.06666666666665,145.33333333333334,87.09999999999998,128.1,122.5,73.95833333333333,112.34166666666668,133.25,80.25416666666666,124.01249999999999,27.0,-61.0,0.7617675239023293,0.8541033175044586,20.098000000000003,61.061
2026-03-09 12:44:52.823962,143.0,96.4,125.0,15.5,36.5,15.8,0.25,pm25,32.14,75.0,0.06,1006.0,10000,53.0,Clear,clear sky,12,0,9,3,0,1,126.66666666666667,78.63333333333334,107.33333333333331,152.16666666666666,91.81666666666666,129.7,125.0,76.60000000000001,113.925,132.16666666666666,80.075,121.80416666666666,11.0,-39.0,0.7711999938304002,2.3548385577523514,24.105,5.784
2026-03-09 13:44:52.823962,134.0,84.2,117.6,41.1,19.0,19.3,0.35,pm25,31.13,69.0,1.69,1019.0,10000,77.0,Clear,clear sky,13,0,9,3,0,1,136.33333333333334,86.63333333333334,115.56666666666665,148.16666666666666,90.06666666666666,125.69999999999999,126.91666666666667,77.2,113.28333333333332,133.04166666666666,80.59166666666667,121.92916666666667,-9.0,29.0,0.7159863884695036,0.4622870933750099,21.479699999999998,142.298
2026-03-09 14:44:52.823962,118.0,67.5,99.0,32.2,37.7,14.6,0.54,pm25,29.22,61.0,2.67,1014.0,10000,49.0,Clear,clear sky,14,0,9,3,0,1,131.66666666666666,82.7,113.86666666666663,135.66666666666666,83.21666666666667,114.46666666666665,128.25,77.64999999999999,114.51666666666665,132.5,80.14583333333333,120.90000000000002,-16.0,-14.0,0.6818181749311296,1.1708074170556704,17.824199999999998,180.225
2026-03-09 15:44:52.823962,88.0,51.6,70.2,59.7,25.4,13.8,0.64,pm25,25.66,64.0,1.91,1028.0,10000,2.0,Clear,clear sky,15,0,9,3,0,1,113.33333333333333,67.76666666666668,95.59999999999998,120.0,73.2,101.46666666666668,130.0,78.56666666666666,114.61666666666666,131.29166666666666,79.21249999999999,118.51666666666667,-30.0,-55.0,0.735042724572041,0.42546062938926915,16.4224,98.556
2026-03-09 16:44:52.823962,125.0,72.3,113.7,16.0,25.3,13.6,0.36,pm25,28.79,62.0,3.8,1006.0,10000,2.0,Clear,clear sky,16,0,9,3,0,1,110.33333333333333,63.80000000000001,94.3,123.33333333333333,75.21666666666667,104.93333333333334,130.91666666666666,79.39166666666667,115.96666666666668,130.70833333333334,78.55,117.63749999999999,37.0,-9.0,0.6358838994205461,1.581249901171881,17.849800000000002,274.73999999999995
2026-03-09 17:44:52.823962,198.0,119.8,187.1,30.1,20.3,20.4,0.46,pm25,32.1,66.0,4.12,1013.0,10000,80.0,Clear,clear sky,17,0,9,3,0,1,137.0,81.23333333333333,123.66666666666664,134.33333333333334,81.96666666666667,118.76666666666667,139.83333333333334,84.53333333333333,123.43333333333332,134.25,81.0375,122.34166666666668,73.0,80.0,0.640299301762163,0.6744185822452298,21.186,493.576
2026-03-09 18:44:52.823962,186.0,112.0,187.5,43.2,26.6,7.4,0.71,pm25,30.34,65.0,5.92,1020.0,10000,23.0,Clear,clear sky,18,0,9,3,0,1,169.66666666666666,101.36666666666667,162.76666666666665,141.5,84.56666666666666,129.18333333333334,146.83333333333334,88.19166666666666,129.44166666666666,134.0,80.84583333333333,122.7625,-12.0,98.0,0.5973333301475556,0.6157407264874832,19.721,663.04
2026-03-09 19:44:52.823962,180.0,97.7,139.4,24.3,32.6,17.8,0.54,pm25,26.8,55.0,1.93,1010.0,10000,69.0,Clear,clear sky,19,0,9,3,0,1,188.0,109.83333333333333,171.3333333333333,149.16666666666666,86.81666666666666,132.81666666666666,148.66666666666666,88.44166666666666,129.25833333333333,134.375,81.02083333333333,121.94166666666666,-6.0,55.0,0.7008608271100372,1.3415637307998465,14.74,188.561
2026-03-09 20:44:52.823962,121.0,71.4,110.2,42.1,20.0,21.7,0.63,pm25,23.87,64.0,3.45,1019.0,10000,76.0,Clear,clear sky,20,0,9,3,0,1,162.33333333333334,93.7,145.7,149.66666666666666,87.46666666666665,134.68333333333334,142.66666666666666,85.34166666666665,124.575,134.20833333333334,80.79166666666667,121.38333333333334,-59.0,-77.0,0.6479128797830048,0.4750593711387323,15.276800000000001,246.33000000000004
2026-03-09 21:44:52.823962,119.0,77.5,120.1,25.8,26.4,17.1,0.46,pm25,23.67,71.0,3.57,1011.0,10000,94.0,Clear,clear sky,21,0,9,3,0,1,140.0,82.2,123.2333333333333,154.83333333333334,91.78333333333335,143.0,137.41666666666666,82.49166666666666,122.23333333333333,132.20833333333334,79.82083333333334,119.55416666666666,-2.0,-67.0,0.6452955816378386,1.0232557742924118,16.8057,276.675
2026-03-09 22:44:52.823962,160.0,84.9,121.0,33.0,18.7,20.0,0.01,pm25,27.85,54.0,2.04,1015.0,10000,76.0,Clear,clear sky,22,0,9,3,0,1,133.33333333333334,77.93333333333334,117.09999999999998,160.66666666666666,93.88333333333333,144.21666666666667,142.0,84.55,124.575,133.04166666666666,79.7625,120.08333333333333,41.0,-20.0,0.7016528867631994,0.56666664949495,15.039000000000001,173.19600000000003
2026-03-09 23:44:52.823962,107.0,70.4,115.2,43.3,20.4,20.2,0.45,pm25,22.43,71.0,4.44,1020.0,10000,81.0,Clear,clear sky,23,0,9,3,0,1,128.66666666666666,77.60000000000001,118.76666666666665,145.5,85.64999999999999,132.23333333333332,139.91666666666666,83.80833333333332,125.5,131.20833333333334,78.88333333333334,118.92083333333333,-53.0,-14.0,0.6111111058063272,0.4711316288422257,15.9253,312.5760000000001
2026-03-10 00:44:52.823962,97.0,65.5,93.0,44.0,16.7,15.0,0.62,pm25,23.93,72.0,2.2,1020.0,10000,50.0,Clear,clear sky,0,1,10,3,0,1,121.33333333333333,73.60000000000001,109.7333333333333,130.66666666666666,77.89999999999999,116.48333333333333,136.08333333333334,81.23333333333333,122.83333333333333,130.54166666666666,78.91666666666667,118.37916666666666,-10.0,-22.0,0.7043010676956875,0.3795454459194217,17.2296,144.10000000000002
2026-03-10 01:44:52.823962,83.0,49.1,76.7,32.8,26.7,12.1,0.47,pm25,22.19,64.0,3.46,1014.0,10000,7.0,Clear,clear sky,1,1,10,3,0,1,95.66666666666667,61.66666666666668,94.96666666666664,114.5,69.8,106.03333333333335,131.83333333333334,78.30833333333334,119.42500000000001,129.375,77.75416666666668,116.35416666666667,-14.0,-77.0,0.6401564453695379,0.8140243654260866,14.201600000000001,169.886
2026-03-10 02:44:52.823962,113.0,62.7,95.0,31.4,8.0,9.1,0.62,pm25,25.87,60.0,3.15,1014.0,10000,44.0,Clear,clear sky,2,1,10,3,0,1,97.66666666666667,59.1,88.2333333333333,113.16666666666667,68.35,103.5,131.41666666666666,77.90833333333335,119.09166666666668,129.83333333333334,77.77916666666667,116.80416666666667,30.0,6.0,0.6599999930526317,0.2547770619497751,15.522,197.505
2026-03-10 03:44:52.823962,129.0,80.7,118.5,28.5,39.2,16.7,0.29,pm25,27.94,68.0,2.61,1012.0,10000,54.0,Clear,clear sky,3,1,10,3,0,1,108.33333333333333,64.16666666666667,96.7333333333333,114.83333333333333,68.88333333333334,103.23333333333333,134.83333333333334,80.33333333333333,123.11666666666667,132.41666666666666,79.45,118.86666666666667,16.0,32.0,0.6810126524809059,1.3754385482302265,18.999200000000002,210.627
2026-03-10 04:44:52.823962,100.0,58.6,67.3,34.6,36.9,12.7,0.49,pm25,24.24,64.0,0.09,1015.0,10000,1.0,Clear,clear sky,4,1,10,3,0,1,114.0,67.33333333333334,93.59999999999998,104.83333333333333,64.5,94.28333333333335,132.75,79.19166666666668,119.25,131.83333333333334,79.29166666666667,117.60833333333333,-29.0,17.0,0.8707280702714998,1.0664739576163595,15.513599999999999,5.274
2026-03-10 05:44:52.823962,77.0,41.7,54.7,28.3,26.6,3.9,0.24,pm25,21.43,60.0,1.82,1012.0,10000,24.0,Clear,clear sky,5,1,10,3,0,1,102.0,60.33333333333334,80.16666666666664,99.83333333333333,59.71666666666667,84.2,122.66666666666667,72.68333333333334,108.21666666666668,131.25,78.60833333333333,115.825,-23.0,-36.0,0.762340022626325,0.9399292954088588,12.857999999999999,75.894
2026-03-10 06:44:52.823962,105.0,62.3,106.5,34.1,28.7,7.7,0.83,pm25,25.3,64.0,4.95,1015.0,10000,24.0,Clear,clear sky,6,1,10,3,0,1,94.0,54.20000000000001,76.16666666666664,101.16666666666667,59.18333333333333,86.45,115.91666666666667,68.54166666666667,101.46666666666668,131.375,78.36666666666667,115.45416666666667,28.0,-24.0,0.5849765203288589,0.8416422040574134,16.192,308.385
2026-03-10 07:44:52.823962,135.0,78.3,105.7,41.0,16.3,22.2,0.55,pm25,26.78,62.0,1.25,1019.0,10000,68.0,Clear,clear sky,7,1,10,3,0,1,105.66666666666667,60.76666666666668,88.96666666666664,109.83333333333333,64.05,91.28333333333335,112.16666666666667,66.925,98.65833333333335,130.41666666666666,77.68333333333334,113.95833333333333,30.0,35.0,0.7407757735025944,0.3975609659131472,16.6036,97.875
2026-03-10 08:44:52.823962,194.0,117.9,177.6,33.0,34.8,12.9,0.48,pm25,32.51,66.0,3.11,1014.0,10000,39.0,Clear,clear sky,8,1,10,3,0,1,144.66666666666666,86.16666666666667,129.9333333333333,123.33333333333333,73.25,105.05,118.25,70.8,104.27499999999999,130.45833333333334,78.07083333333334,114.425,59.0,117.0,0.6638513476134497,1.0545454225895325,21.456599999999998,366.669
2026-03-10 09:44:52.823962,154.0,94.1,149.2,27.6,34.4,12.2,0.49,pm25,29.74,67.0,4.21,1012.0,10000,36.0,Clear,clear sky,9,1,10,3,0,1,161.0,96.7666666666667,144.16666666666666,127.5,75.48333333333333,110.16666666666667,121.16666666666667,72.18333333333334,106.7,129.29166666666666,77.3375,114.46666666666668,-40.0,49.0,0.6306970467111458,1.2463767664356242,19.9258,396.16099999999994
2026-03-10 10:44:52.823962,129.0,76.3,114.7,55.2,24.7,8.5,0.31,pm25,30.3,64.0,3.04,1026.0,10000,93.0,Clear,clear sky,10,1,10,3,0,1,159.0,96.10000000000001,147.16666666666666,132.33333333333334,78.43333333333334,118.06666666666666,118.58333333333333,71.46666666666667,106.175,130.29166666666666,78.00833333333334,115.375,-25.0,-6.0,0.6652135948978762,0.4474637600097145,19.392,231.952
2026-03-10 11:44:52.823962,106.0,53.0,71.4,34.2,27.0,23.6,0.24,pm25,28.28,54.0,1.79,1015.0,10000,73.0,Clear,clear sky,11,1,10,3,0,1,129.66666666666666,74.46666666666668,111.76666666666665,137.16666666666666,80.31666666666668,120.85000000000001,118.5,70.01666666666667,102.52499999999999,129.20833333333334,76.91250000000001,114.0125,-23.0,-88.0,0.7422969083711918,0.7894736611265011,15.2712,94.87
2026-03-10 12:44:52.823962,113.0,66.5,99.9,32.2,25.7,15.5,0.55,pm25,29.07,64.0,3.02,1014.0,10000,86.0,Clear,clear sky,12,1,10,3,0,1,116.0,65.26666666666667,95.33333333333331,138.5,81.01666666666667,119.75,119.83333333333333,70.10000000000001,103.10000000000001,127.95833333333333,75.66666666666667,112.96666666666668,7.0,-41.0,0.6656656590023458,0.7981366211758812,18.6048,200.83
2026-03-10 13:44:52.823962,116.0,74.8,117.3,21.8,10.6,19.4,0.49,pm25,29.29,70.0,3.77,1009.0,10000,58.0,Clear,clear sky,13,1,10,3,0,1,111.66666666666667,64.76666666666667,96.19999999999999,135.33333333333334,80.43333333333334,121.68333333333332,122.58333333333333,72.24166666666666,106.48333333333333,127.20833333333333,75.27499999999999,112.95416666666665,3.0,-13.0,0.6376811539839629,0.48623850980557287,20.502999999999997,281.996
2026-03-10 14:44:52.823962,146.0,93.9,162.0,10.0,21.9,15.0,0.37,pm25,31.97,72.0,6.17,1003.0,10000,1.0,Clear,clear sky,14,1,10,3,0,1,125.0,78.40000000000002,126.39999999999998,127.33333333333333,76.43333333333334,119.08333333333333,125.33333333333333,74.84166666666665,112.06666666666666,128.375,76.375,115.57916666666665,30.0,40.0,0.579629626051669,2.189999781000022,23.0184,579.363
2026-03-10 15:44:52.823962,151.0,92.0,139.8,25.4,21.7,10.4,0.3,pm25,32.02,67.0,3.27,1011.0,10000,15.0,Clear,clear sky,15,1,10,3,0,1,137.66666666666666,86.90000000000002,139.7,126.83333333333333,76.08333333333333,117.51666666666667,127.16666666666667,75.78333333333335,113.84166666666665,131.0,78.05833333333334,118.47916666666667,5.0,38.0,0.6580829709722248,0.8543306750263514,21.453400000000002,300.84
2026-03-10 16:44:52.823962,132.0,73.5,133.5,33.3,17.5,18.5,0.78,pm25,29.47,60.0,6.48,1015.0,10000,71.0,Clear,clear sky,16,1,10,3,0,1,143.0,86.46666666666668,145.1,127.33333333333333,75.61666666666666,120.65000000000002,129.83333333333334,77.02499999999999,119.35833333333333,131.29166666666666,78.10833333333333,119.30416666666667,-19.0,16.0,0.5505617936287506,0.5255255097439788,17.682,476.28000000000003
2026-03-10 17:44:52.823962,126.0,70.9,98.1,29.2,24.7,8.4,0.6,pm25,26.02,61.0,1.78,1013.0,10000,18.0,Clear,clear sky,17,1,10,3,0,1,136.33333333333334,78.80000000000001,123.8,130.66666666666666,78.60000000000001,125.09999999999998,133.91666666666666,79.45833333333333,122.97499999999998,128.29166666666666,76.07083333333334,115.59583333333332,-6.0,-20.0,0.7227318988508472,0.8458903819900554,15.8722,126.20200000000001
2026-03-10 18:44:52.823962,177.0,104.2,154.6,29.2,22.5,14.7,0.97,pm25,29.6,63.0,2.74,1013.0,10000,42.0,Clear,clear sky,18,1,10,3,0,1,145.0,82.86666666666669,128.73333333333332,141.33333333333334,84.88333333333334,134.21666666666667,139.91666666666666,82.95,126.98333333333333,127.91666666666667,75.74583333333334,114.22499999999998,51.0,26.0,0.6739974083182574,0.7705479188168521,18.648000000000003,285.50800000000004
2026-03-10 19:44:52.823962,178.0,109.1,163.5,26.5,9.8,8.1,0.41,pm25,26.62,68.0,2.98,1011.0,10000,43.0,Clear,clear sky,19,1,10,3,0,1,160.33333333333334,94.73333333333335,138.73333333333332,151.66666666666666,90.60000000000001,141.91666666666666,143.5,85.51666666666667,131.79999999999998,127.83333333333333,76.22083333333335,115.22916666666667,1.0,46.0,0.6672782833805609,0.36981130679957336,18.1016,325.118
2026-03-10 20:44:52.823962,117.0,73.2,107.1,22.5,18.9,12.5,0.63,pm25,23.53,68.0,2.59,1009.0,10000,28.0,Clear,clear sky,20,1,10,3,0,1,157.33333333333334,95.50000000000001,141.73333333333332,146.83333333333334,87.14999999999999,132.76666666666668,137.08333333333334,81.79166666666667,125.925,127.66666666666667,76.29583333333333,115.10000000000001,-61.0,-9.0,0.6834733829741048,0.8399999626666682,16.0004,189.588
2026-03-10 21:44:52.823962,95.0,54.5,70.8,27.6,22.1,17.5,0.58,pm25,21.3,62.0,1.36,1012.0,10000,87.0,Clear,clear sky,21,1,10,3,0,1,130.0,78.93333333333334,113.79999999999997,137.5,80.89999999999999,121.26666666666665,132.16666666666666,78.49166666666667,119.39166666666665,126.66666666666667,75.33749999999999,113.04583333333333,-22.0,-82.0,0.7697740004269209,0.8007246086693982,13.206000000000001,74.12
2026-03-10 22:44:52.823962,171.0,109.7,163.8,32.6,20.8,19.9,0.47,pm25,28.89,72.0,2.89,1014.0,10000,95.0,Clear,clear sky,22,1,10,3,0,1,127.66666666666667,79.13333333333334,113.89999999999998,144.0,86.93333333333334,126.31666666666666,135.66666666666666,81.27499999999999,123.48333333333335,127.125,76.37083333333332,114.82916666666667,76.0,-7.0,0.6697191656305301,0.6380367902442703,20.8008,317.033
2026-03-10 23:44:52.823962,119.0,80.3,115.5,32.3,21.1,15.6,0.55,pm25,23.74,74.0,2.26,1014.0,10000,60.0,Clear,clear sky,23,1,10,3,0,1,128.33333333333334,81.50000000000001,116.69999999999997,142.83333333333334,88.5,129.21666666666667,136.75,83.55,127.15833333333335,127.625,76.78333333333333,114.84166666666668,-52.0,2.0,0.6952380892187179,0.6532507537693266,17.5676,181.47799999999998
2026-03-11 00:44:52.823962,110.0,56.6,96.6,19.8,20.2,19.2,0.39,pm25,25.52,56.0,4.77,1008.0,10000,80.0,Clear,clear sky,0,2,11,3,0,1,133.33333333333334,82.20000000000002,125.29999999999997,131.66666666666666,80.56666666666666,119.55000000000001,136.5,82.72500000000001,126.88333333333333,128.16666666666666,76.41250000000001,114.99166666666667,-9.0,15.0,0.5859213189863218,1.0202019686766681,14.291199999999998,269.98199999999997
2026-03-11 01:44:52.823962,126.0,76.5,115.2,42.0,21.7,15.7,0.41,pm25,27.52,66.0,3.05,1019.0,10000,65.0,Clear,clear sky,1,2,11,3,0,1,118.33333333333333,71.13333333333334,109.09999999999997,123.0,75.13333333333334,111.5,137.33333333333334,82.86666666666667,126.70833333333333,129.95833333333334,77.55416666666666,116.59583333333332,16.0,-45.0,0.6640624942355686,0.5166666543650796,18.1632,233.325
2026-03-11 02:44:52.823962,146.0,96.9,137.6,2.5,14.8,16.9,0.61,pm25,30.13,74.0,1.84,999.0,10000,59.0,Clear,clear sky,2,2,11,3,0,1,127.33333333333333,76.66666666666667,116.46666666666664,127.83333333333333,79.08333333333333,116.58333333333333,137.33333333333334,83.11666666666666,124.675,131.33333333333334,78.97916666666667,118.37083333333334,20.0,27.0,0.7042151111612275,5.919997632000947,22.2962,178.29600000000002
2026-03-11 03:44:52.823962,138.0,78.9,123.5,23.1,18.6,11.2,0.56,pm25,29.12,61.0,3.77,1010.0,10000,25.0,Clear,clear sky,3,2,11,3,0,1,136.66666666666666,84.10000000000001,125.43333333333332,135.0,83.15,125.36666666666667,136.25,82.025,123.31666666666666,131.70833333333334,78.90416666666667,118.57916666666667,-8.0,28.0,0.6388663915881264,0.8051947703378887,17.7632,297.45300000000003
2026-03-11 04:44:52.823962,100.0,62.3,102.3,30.0,30.2,17.2,0.79,pm25,24.23,68.0,4.33,1013.0,10000,97.0,Clear,clear sky,4,2,11,3,0,1,128.0,79.36666666666667,121.13333333333331,123.16666666666667,75.25,115.11666666666666,133.58333333333334,81.09166666666665,120.71666666666665,131.70833333333334,79.05833333333332,120.03750000000001,-38.0,-26.0,0.608993151427242,1.0066666331111123,16.4764,269.759
2026-03-11 05:44:52.823962,121.0,73.3,111.1,32.0,37.0,13.1,0.51,pm25,26.91,66.0,3.16,1014.0,10000,16.0,Clear,clear sky,5,2,11,3,0,1,119.66666666666667,71.50000000000001,112.29999999999997,123.5,74.08333333333333,114.38333333333333,133.16666666666666,81.29166666666667,121.80000000000001,133.54166666666666,80.375,122.38749999999999,21.0,-25.0,0.6597659706591722,1.1562499638671888,17.7606,231.62800000000001
2026-03-11 06:44:52.823962,185.0,101.8,154.5,29.6,16.8,14.2,0.97,pm25,33.35,56.0,3.28,1013.0,10000,44.0,Clear,clear sky,6,2,11,3,0,1,135.33333333333334,79.13333333333334,122.63333333333331,136.0,81.61666666666666,124.03333333333332,133.83333333333334,81.09166666666667,121.79166666666667,136.875,82.02083333333333,124.38749999999999,64.0,47.0,0.6588996721106817,0.5675675483929882,18.676000000000002,333.904
2026-03-11 07:44:52.823962,148.0,91.3,136.9,45.5,31.7,20.4,0.7,pm25,27.93,67.0,2.99,1021.0,10000,75.0,Clear,clear sky,7,2,11,3,0,1,151.33333333333334,88.8,134.16666666666663,139.66666666666666,84.08333333333333,127.64999999999999,131.33333333333334,79.60833333333333,119.57499999999999,137.41666666666666,82.5625,125.6875,-37.0,48.0,0.6669101485251268,0.6967032813911367,18.7131,272.987
2026-03-11 08:44:52.823962,155.0,101.6,157.9,35.3,27.0,6.6,0.23,pm25,29.25,73.0,3.84,1016.0,10000,26.0,Clear,clear sky,8,2,11,3,0,1,162.66666666666666,98.23333333333335,149.76666666666665,141.16666666666666,84.86666666666667,131.03333333333333,134.5,81.975,123.80833333333334,135.79166666666666,81.88333333333334,124.86666666666667,7.0,34.0,0.6434452144176996,0.7648724995786829,21.3525,390.14399999999995
2026-03-11 09:44:52.823962,169.0,103.0,140.4,30.7,33.9,16.6,0.1,pm25,31.0,67.0,0.89,1013.0,10000,60.0,Clear,clear sky,9,2,11,3,0,1,157.33333333333334,98.63333333333333,145.06666666666663,146.33333333333334,88.88333333333333,133.85,140.66666666666666,86.01666666666667,129.60833333333335,136.41666666666666,82.25416666666666,124.5,14.0,-16.0,0.7336182283930326,1.104234491718746,20.77,91.67
2026-03-11 10:44:52.823962,121.0,66.4,108.0,31.9,25.3,7.9,0.67,pm25,29.5,59.0,4.26,1014.0,10000,20.0,Clear,clear sky,10,2,11,3,0,1,148.33333333333334,90.33333333333333,135.4333333333333,149.83333333333334,89.56666666666666,134.8,136.5,82.40833333333335,124.95833333333333,136.08333333333334,81.84166666666667,124.22083333333335,-48.0,-27.0,0.6148148091220852,0.7931034234136858,17.405,282.86400000000003
2026-03-11 11:44:52.823962,117.0,64.3,105.0,38.5,20.3,13.2,0.27,pm25,29.42,59.0,4.27,1017.0,10000,1.0,Clear,clear sky,11,2,11,3,0,1,135.66666666666666,77.90000000000002,117.8,149.16666666666666,88.06666666666666,133.78333333333333,136.33333333333334,81.075,124.08333333333333,136.54166666666666,82.3125,125.62083333333334,-4.0,-38.0,0.6123809465487529,0.5272727135773322,17.3578,274.561
2026-03-11 12:44:52.823962,135.0,80.8,98.6,31.0,27.2,15.3,0.48,pm25,31.35,65.0,0.39,1013.0,10000,59.0,Clear,clear sky,12,2,11,3,0,1,124.33333333333333,70.50000000000001,103.86666666666663,140.83333333333334,84.56666666666666,124.46666666666665,138.41666666666666,83.09166666666665,124.25,137.45833333333334,82.90833333333333,125.56666666666666,18.0,-34.0,0.8194726083217788,0.8774193265348604,20.3775,31.512
